"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","team_state","conference","division","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
81,"Bryant",,"Kemari Reynolds","RFr.","Manchester Township","NJ.","Manchester Township High School (Penn)",,"5-7","G","10","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/reynolds_kemari_faab","2021-22","RI","America East","I","GUARD",,"GUARD","Freshman",1,"Manchester Township High School (Penn)","MANCHESTER TOWNSHIP, NJ","NJ","USA"
81,"Bryant",,"Fatou Jallow","Sr.","Stockholm","Sweden","Salt Lake City Community College",,"5-7","G","12","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/jallow_fatou_ex16","2021-22","RI","America East","I","GUARD",,"GUARD","Senior",0,"Salt Lake City Community College","STOCKHOLM, SWEDEN",,"SWEDEN"
81,"Bryant",,"Jessica Berens","Fr.","Durham","Conn","Coginchaug Regional",,"6-4","C","13","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/berens_jessica_2spt","2021-22","RI","America East","I","CENTER",,"CENTER","Freshman",0,"Coginchaug Regional","DURHAM, CONN","CT","USA"
81,"Bryant",,"Blanca Chasco","Jr.","Barcelona","Spain","Sant Ignasi Sarrià",,"6-2","C/F","14","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/chasco_blanca_zwkb","2021-22","RI","America East","I","FORWARD","CENTER","FORWARD/CENTER","Junior",0,"Sant Ignasi Sarrià","BARCELONA, SPAIN",,"SPAIN"
81,"Bryant",,"Dana Kiefer","Fr.","Pennington","NJ.","Archbishop Wood (PA)",,"6-2","F","15","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/kiefer_dana_1pbt","2021-22","RI","America East","I","FORWARD",,"FORWARD","Freshman",0,"Archbishop Wood (PA)","PENNINGTON, NJ","NJ","USA"
81,"Bryant",,"Nicole Gallagher","Jr.","Foxboro","Mass","Tabor Academy",,"5-8","G","21","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/gallagher_nicole_627j","2021-22","RI","America East","I","GUARD",,"GUARD","Junior",0,"Tabor Academy","FOXBORO, MASS","MA","USA"
81,"Bryant",,"Trinity Bravo","Sr.","Bridgeport","Conn","Kolbe Cathedral",,"5-9","G/F","23","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/bravo_trinity_td47","2021-22","RI","America East","I","GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Kolbe Cathedral","BRIDGEPORT, CONN","CT","USA"
81,"Bryant",,"Megan Bodziony","So.","Wakefield","RI.","St. Andrew's School","Fordham","5-10","G","24","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/bodziony_megan_p2ds","2021-22","RI","America East","I","GUARD",,"GUARD","Sophomore",0,"St. Andrew's School","WAKEFIELD, RI","RI","USA"
81,"Bryant",,"Juliette Golden","So.","Millville","Mass","Marianapolis Preparatory",,"6-1","F","25","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/golden_juliette_xvon","2021-22","RI","America East","I","FORWARD",,"FORWARD","Sophomore",0,"Marianapolis Preparatory","MILLVILLE, MASS","MA","USA"
81,"Bryant",,"Marta Neira Martinez","Fr.","Barcelona","Spain",,,"6-0","G","3","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/neira_martnez_marta_ku88","2021-22","RI","America East","I","GUARD",,"GUARD","Freshman",0,,"BARCELONA, SPAIN",,"SPAIN"
81,"Bryant",,"Brooke Bjelko","Gr.","Plattsburgh","NY.","Beekmantown",,"6-3","C","32","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/bjelko_brooke_0zgj","2021-22","RI","America East","I","CENTER",,"CENTER","Graduate Student",0,"Beekmantown","PLATTSBURGH, NY","NY","USA"
81,"Bryant",,"Shannon O'Connor","RSo.","Wrentham","Mass","King Phillip Regional",,"5-11","G","33","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/o-connor_shannon_c44g","2021-22","RI","America East","I","GUARD",,"GUARD","Sophomore",1,"King Phillip Regional","WRENTHAM, MASS","MA","USA"
81,"Bryant",,"Lucie Castagne","So.","Paris","France","Putnam Science",,"5-4","G","4","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/castagne_lucie_b11e","2021-22","RI","America East","I","GUARD",,"GUARD","Sophomore",0,"Putnam Science","PARIS, FRANCE",,"FRANCE"
81,"Bryant",,"Stephanie Mayerhofer","So.","Red Bank","NJ.","Middletown South",,"5-7","G","42","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/mayerhofer_stephanie_x57d","2021-22","RI","America East","I","GUARD",,"GUARD","Sophomore",0,"Middletown South","RED BANK, NJ","NJ","USA"
81,"Bryant",,"Mariona Planes Fortuny","So.","Bellpuig","Spain","Ins Lo Pla d'Urgell",,"6-3","F/C","5","https://www.bryantbulldogs.com/sports/wbkb/2021-22/bios/planes_fortuny_mariona_ypni","2021-22","RI","America East","I","FORWARD","CENTER","FORWARD/CENTER","Sophomore",0,"Ins Lo Pla d'Urgell","BELLPUIG, SPAIN",,"SPAIN"
83,"Bucknell",7713,"Remi Sisselman","Freshman","Long Island","NY.","Half Hollow Hills East",,"6'0""","Forward/Guard","1","https://www.bucknellbison.com/sports/womens-basketball/roster/remi-sisselman/7713","2021-22","PA","Patriot","I","GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Half Hollow Hills East","LONG ISLAND, NY","NY","USA"
83,"Bucknell",7715,"Isabella King","Freshman","Bedford","NH.","Bedford",,"6'0""","Forward/Guard","10","https://www.bucknellbison.com/sports/womens-basketball/roster/isabella-king/7715","2021-22","PA","Patriot","I","GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Bedford","BEDFORD, NH","NH","USA"
83,"Bucknell",7709,"Taylor O'Brien","Senior","Lafayette Hill","Pennsylvania","Plymouth Whitemarsh",,"5'9""","Guard","11","https://www.bucknellbison.com/sports/womens-basketball/roster/taylor-o-brien/7709","2021-22","PA","Patriot","I","GUARD",,"GUARD","Senior",0,"Plymouth Whitemarsh","LAFAYETTE HILL, PA","PA","USA"
83,"Bucknell",7712,"Marly Walls","Senior","Bardstown","Kentucky","Nelson County",,"5'8""","Guard","12","https://www.bucknellbison.com/sports/womens-basketball/roster/marly-walls/7712","2021-22","PA","Patriot","I","GUARD",,"GUARD","Senior",0,"Nelson County","BARDSTOWN, KY","KY","USA"
83,"Bucknell",7706,"Tai Johnson","Junior","Gibsonia","Pennsylvania","Mars High School",,"5'8""","Guard","14","https://www.bucknellbison.com/sports/womens-basketball/roster/tai-johnson/7706","2021-22","PA","Patriot","I","GUARD",,"GUARD","Junior",0,"Mars High School","GIBSONIA, PA","PA","USA"
83,"Bucknell",7710,"Kaylee Reinbeau","Sophomore","Wheeling","WVa.","Wheeling Central Catholic",,"6'0""","Forward","20","https://www.bucknellbison.com/sports/womens-basketball/roster/kaylee-reinbeau/7710","2021-22","PA","Patriot","I","FORWARD",,"FORWARD","Sophomore",0,"Wheeling Central Catholic","WHEELING, WVA","WV","USA"
83,"Bucknell",7707,"Carly Krsul","Junior","Plymouth","Minn","Robbinsdale Armstrong High School",,"6'1""","Forward","21","https://www.bucknellbison.com/sports/womens-basketball/roster/carly-krsul/7707","2021-22","PA","Patriot","I","FORWARD",,"FORWARD","Junior",0,"Robbinsdale Armstrong High School","PLYMOUTH, MINN","MN","USA"
83,"Bucknell",7714,"Cecelia Collins","Freshman","Scranton","Pennsylvania","Scranton Prep",,"6'0""","Guard","3","https://www.bucknellbison.com/sports/womens-basketball/roster/cecelia-collins/7714","2021-22","PA","Patriot","I","GUARD",,"GUARD","Freshman",0,"Scranton Prep","SCRANTON, PA","PA","USA"
83,"Bucknell",7704,"Nicole Davis","Sophomore","Richmond","Virginia","Monacan",,"6'4""","Forward","31","https://www.bucknellbison.com/sports/womens-basketball/roster/nicole-davis/7704","2021-22","PA","Patriot","I","FORWARD",,"FORWARD","Sophomore",0,"Monacan","RICHMOND, VA","VA","USA"
83,"Bucknell",7708,"Julie Kulesza","Sophomore","Wilmington","Del","Conrad Schools of Science",,"5'9""","Guard","33","https://www.bucknellbison.com/sports/womens-basketball/roster/julie-kulesza/7708","2021-22","PA","Patriot","I","GUARD",,"GUARD","Sophomore",0,"Conrad Schools of Science","WILMINGTON, DEL","DE","USA"
83,"Bucknell",7705,"Caroline Dingler","Sophomore","Rome","Georgia","Darlington School",,"5'9""","Guard","4","https://www.bucknellbison.com/sports/womens-basketball/roster/caroline-dingler/7705","2021-22","PA","Patriot","I","GUARD",,"GUARD","Sophomore",0,"Darlington School","ROME, GA","GA","USA"
83,"Bucknell",7711,"Emma Shaffer","Junior","Cincinnati","Ohio","Ursuline Academy",,"6'2""","Forward","52","https://www.bucknellbison.com/sports/womens-basketball/roster/emma-shaffer/7711","2021-22","PA","Patriot","I","FORWARD",,"FORWARD","Junior",0,"Ursuline Academy","CINCINNATI, OHIO","OH","USA"
84,"Buena Vista",7169,"Mallory McCall","Freshman","Onawa","Iowa","West Monona",,"5'9""","G","0","https://www.bvuathletics.com/sports/womens-basketball/roster/mallory-mccall/7169","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Freshman",0,"West Monona","ONAWA, IOWA","IA","USA"
84,"Buena Vista",6902,"Addison Weber","Sophomore","Le Mars","Iowa","Gehlen Catholic",,"5'5""","G","01","https://www.bvuathletics.com/sports/womens-basketball/roster/addison-weber/6902","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Sophomore",0,"Gehlen Catholic","LE MARS, IOWA","IA","USA"
84,"Buena Vista",7170,"Taylor Krager","Freshman","Peterson","Iowa","Sioux Central",,"5'7""","G","10","https://www.bvuathletics.com/sports/womens-basketball/roster/taylor-krager/7170","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Freshman",0,"Sioux Central","PETERSON, IOWA","IA","USA"
84,"Buena Vista",6896,"Keyana Jesus","Sophomore","Window Rock","Ariz","Window Rock",,"5'4""","G","12","https://www.bvuathletics.com/sports/womens-basketball/roster/keyana-jesus/6896","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Sophomore",0,"Window Rock","WINDOW ROCK, ARIZ","AZ","USA"
84,"Buena Vista",6894,"Kayley Dresback","Junior","Woodward","Iowa","Woodward-Granger",,"5'8""","G","13","https://www.bvuathletics.com/sports/womens-basketball/roster/kayley-dresback/6894","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Junior",0,"Woodward-Granger","WOODWARD, IOWA","IA","USA"
84,"Buena Vista",6973,"McKenna Cone","Freshman","Greeley","Colo,","Northridge",,"5'5""","G","15","https://www.bvuathletics.com/sports/womens-basketball/roster/mckenna-cone/6973","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Freshman",0,"Northridge","GREELEY, COLO,","CO","USA"
84,"Buena Vista",6892,"Lindsey Anhalt","Sophomore","Littleton","Colo","Thunder Ridge",,"5'10""","F","2","https://www.bvuathletics.com/sports/womens-basketball/roster/lindsey-anhalt/6892","2021-22","IA","American Rivers","III","FORWARD",,"FORWARD","Sophomore",0,"Thunder Ridge","LITTLETON, COLO","CO","USA"
84,"Buena Vista",6975,"Lindsie Graff","Freshman","Moville","Iowa","Woodbury Central",,"5'4""","G","22","https://www.bvuathletics.com/sports/womens-basketball/roster/lindsie-graff/6975","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Freshman",0,"Woodbury Central","MOVILLE, IOWA","IA","USA"
84,"Buena Vista",6903,"Hannah Whitver","Sophomore","Glidden","Iowa","Glidden-Ralston",,"5'8""","G","24","https://www.bvuathletics.com/sports/womens-basketball/roster/hannah-whitver/6903","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Sophomore",0,"Glidden-Ralston","GLIDDEN, IOWA","IA","USA"
84,"Buena Vista",6974,"Lea Friedl","Freshman","Goldfield","Iowa","Eagle Grove",,"5'3""","G","3","https://www.bvuathletics.com/sports/womens-basketball/roster/lea-friedl/6974","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Freshman",0,"Eagle Grove","GOLDFIELD, IOWA","IA","USA"
84,"Buena Vista",6895,"Emerson Else","Junior","Holstein","Iowa","Ridge View",,"5'8""","G","31","https://www.bvuathletics.com/sports/womens-basketball/roster/emerson-else/6895","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Junior",0,"Ridge View","HOLSTEIN, IOWA","IA","USA"
84,"Buena Vista",6976,"Grace Hatcher","Freshman","Colombus","Neb","Lakeview",,"5'5""","G","33","https://www.bvuathletics.com/sports/womens-basketball/roster/grace-hatcher/6976","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Freshman",0,"Lakeview","COLOMBUS, NEB","NE","USA"
84,"Buena Vista",6897,"Mya Guzinski","Sophomore","Tekamah","Neb","Oakland-Craig",,"5'6""","G","4","https://www.bvuathletics.com/sports/womens-basketball/roster/mya-guzinski/6897","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Sophomore",0,"Oakland-Craig","TEKAMAH, NEB","NE","USA"
84,"Buena Vista",6900,"Emily Newton","Junior","Diagonal","Iowa","Diagonal",,"5'9""","G","41","https://www.bvuathletics.com/sports/womens-basketball/roster/emily-newton/6900","2021-22","IA","American Rivers","III","GUARD",,"GUARD","Junior",0,"Diagonal","DIAGONAL, IOWA","IA","USA"
84,"Buena Vista",6898,"Vanessa Hamlett","Junior","Aurora","Iowa","Starmont",,"5'9""","F","45","https://www.bvuathletics.com/sports/womens-basketball/roster/vanessa-hamlett/6898","2021-22","IA","American Rivers","III","FORWARD",,"FORWARD","Junior",0,"Starmont","AURORA, IOWA","IA","USA"
84,"Buena Vista",6977,"Anna Lundahl","Freshman","Wakefield","Neb","Wakefield",,"5'11""","F","5","https://www.bvuathletics.com/sports/womens-basketball/roster/anna-lundahl/6977","2021-22","IA","American Rivers","III","FORWARD",,"FORWARD","Freshman",0,"Wakefield","WAKEFIELD, NEB","NE","USA"
86,"Buffalo",5866,"Summer Hemphill","Graduate Student","Buffalo","New York","Cardinal O'Hara",,"6'1""","Forward","0","https://www.ubbulls.com/sports/womens-basketball/roster/summer-hemphill/5866","2021-22","NY","MAC","I","FORWARD",,"FORWARD","Graduate Student",0,"Cardinal O'Hara","BUFFALO, NY","NY","USA"
86,"Buffalo",5863,"Loren Christie","Junior","Hertfordshire","England","Barking Abbey School",,"6'3""","Forward","1","https://www.ubbulls.com/sports/womens-basketball/roster/loren-christie/5863","2021-22","NY","MAC","I","FORWARD",,"FORWARD","Junior",0,"Barking Abbey School","HERTFORDSHIRE, ENGLAND",,"UNITED KINGDOM"
86,"Buffalo",5905,"Dominique Camp","Junior","Dayton","Ohio","Lakota West","Troy","5'8""","Guard","11","https://www.ubbulls.com/sports/womens-basketball/roster/dominique-camp/5905","2021-22","NY","MAC","I","GUARD",,"GUARD","Junior",0,"Lakota West","DAYTON, OH","OH","USA"
86,"Buffalo",5868,"Cheyenne McEvans","Sophomore","Southfield","Michigan","Southfield A&T",,"5'9""","Guard","12","https://www.ubbulls.com/sports/womens-basketball/roster/cheyenne-mcevans/5868","2021-22","NY","MAC","I","GUARD",,"GUARD","Sophomore",0,"Southfield A&T","SOUTHFIELD, MI","MI","USA"
86,"Buffalo",5869,"Casey Valenti-Paea","Sophomore","Melbourne","Australia","Maribrynong College",,"5'9""","Guard","15","https://www.ubbulls.com/sports/womens-basketball/roster/casey-valenti-paea/5869","2021-22","NY","MAC","I","GUARD",,"GUARD","Sophomore",0,"Maribrynong College","MELBOURNE, AUSTRALIA",,"AUSTRALIA"
86,"Buffalo",5864,"Dyaisha Fair","Junior","Rochester","New York","Edison Tech",,"5'5""","Guard","2","https://www.ubbulls.com/sports/womens-basketball/roster/dyaisha-fair/5864","2021-22","NY","MAC","I","GUARD",,"GUARD","Junior",0,"Edison Tech","ROCHESTER, NY","NY","USA"
86,"Buffalo",5906,"Laney Bone","Freshman","Chattanooga","Tennessee","Silverdale Baptist Academy",,"5'10""","Forward","22","https://www.ubbulls.com/sports/womens-basketball/roster/laney-bone/5906","2021-22","NY","MAC","I","FORWARD",,"FORWARD","Freshman",0,"Silverdale Baptist Academy","CHATTANOOGA, TN","TN","USA"
86,"Buffalo",6145,"Saniaa Wilson","Freshman","Rochester","New York","Bishop Kearney",,"6'0""","Forward","23","https://www.ubbulls.com/sports/womens-basketball/roster/saniaa-wilson/6145","2021-22","NY","MAC","I","FORWARD",,"FORWARD","Freshman",0,"Bishop Kearney","ROCHESTER, NY","NY","USA"
86,"Buffalo",5862,"Adebola Adeyeye","Senior","Brampton","ON, Canada","The Rock",,"6'2""","Forward","25","https://www.ubbulls.com/sports/womens-basketball/roster/adebola-adeyeye/5862","2021-22","NY","MAC","I","FORWARD",,"FORWARD","Senior",0,"The Rock","BRAMPTON, ON, CANADA",,"CANADA"
86,"Buffalo",5870,"Jazmine Young","Senior","Milwaukee","Wisc","Dominican","Tennessee State","5'8""","Guard","3","https://www.ubbulls.com/sports/womens-basketball/roster/jazmine-young/5870","2021-22","NY","MAC","I","GUARD",,"GUARD","Senior",0,"Dominican","MILWAUKEE, WISC","WI","USA"
86,"Buffalo",5867,"Ramatoulaye Keita","Redshirt Sophomore","Bamako","Mali","Lake Forest Academy","Robert Morris","5'11""","Forward","30","https://www.ubbulls.com/sports/womens-basketball/roster/ramatoulaye-keita/5867","2021-22","NY","MAC","I","FORWARD",,"FORWARD","Sophomore",1,"Lake Forest Academy","BAMAKO, MALI",,"MALI"
86,"Buffalo",5907,"Kaelonn Wilson","Freshman","Piscataway","New Jersey","Piscataway",,"5'11""","Forward","35","https://www.ubbulls.com/sports/womens-basketball/roster/kaelonn-wilson/5907","2021-22","NY","MAC","I","FORWARD",,"FORWARD","Freshman",0,"Piscataway","PISCATAWAY, NJ","NJ","USA"
86,"Buffalo",5903,"Georgia Woolley","Freshman","Brisbane","QLD, Australia","St. Paul's School",,"6'0""","Guard","4","https://www.ubbulls.com/sports/womens-basketball/roster/georgia-woolley/5903","2021-22","NY","MAC","I","GUARD",,"GUARD","Freshman",0,"St. Paul's School","BRISBANE, QLD, AUSTRALIA",,"AUSTRALIA"
86,"Buffalo",5904,"Nia Jordan","Junior","Philadelphia","Pennsylvania","Neuman & Goretti","Labette CC","6'1""","Guard","5","https://www.ubbulls.com/sports/womens-basketball/roster/nia-jordan/5904","2021-22","NY","MAC","I","GUARD",,"GUARD","Junior",0,"Neuman & Goretti","PHILADELPHIA, PA","PA","USA"
86,"Buffalo",5865,"Elea Gaba","Junior","Dresden","Germany","Sportgymnasium Chemnitz",,"6'3""","Center","52","https://www.ubbulls.com/sports/womens-basketball/roster/elea-gaba/5865","2021-22","NY","MAC","I","CENTER",,"CENTER","Junior",0,"Sportgymnasium Chemnitz","DRESDEN, GERMANY",,"GERMANY"
87,"Butler",10147,"Celena Taborn","Graduate Student","Sidney","Ohio","Sidney","Furman","6'3""","F","0","https://www.butlersports.com/sports/womens-basketball/roster/celena-taborn/10147","2021-22","IN","Big East","I","FORWARD",,"FORWARD","Graduate Student",0,"Sidney","SIDNEY, OHIO","OH","USA"
87,"Butler",10035,"Jamilyn Robinson","Senior","Gonzales","Louisiana","Ascension Christian",,"5'10""","Guard","1","https://www.butlersports.com/sports/womens-basketball/roster/jamilyn-robinson/10035","2021-22","IN","Big East","I","GUARD",,"GUARD","Senior",0,"Ascension Christian","GONZALES, LA","LA","USA"
87,"Butler",10043,"Trinity White","Freshman","McKinney","Texas","McKinney",,"5'9""","G","10","https://www.butlersports.com/sports/womens-basketball/roster/trinity-white/10043","2021-22","IN","Big East","I","GUARD",,"GUARD","Freshman",0,"McKinney","MCKINNEY, TEXAS","TX","USA"
87,"Butler",10032,"Tenley Dowell","Redshirt Sophomore","Morton","Ill","Morton",,"6'0""","Guard","11","https://www.butlersports.com/sports/womens-basketball/roster/tenley-dowell/10032","2021-22","IN","Big East","I","GUARD",,"GUARD","Sophomore",1,"Morton","MORTON, ILL","IL","USA"
87,"Butler",10044,"Zoe Jackson","Freshman","McKinney","Texas","Allen",,"5'7""","G","13","https://www.butlersports.com/sports/womens-basketball/roster/zoe-jackson/10044","2021-22","IN","Big East","I","GUARD",,"GUARD","Freshman",0,"Allen","MCKINNEY, TEXAS","TX","USA"
87,"Butler",10039,"Oumou Toure","Junior","Kennewick","Wash","Kamiakin",,"5'11""","Guard","15","https://www.butlersports.com/sports/womens-basketball/roster/oumou-toure/10039","2021-22","IN","Big East","I","GUARD",,"GUARD","Junior",0,"Kamiakin","KENNEWICK, WASH","WA","USA"
87,"Butler",10034,"Genesis Parker","Graduate Student","Bristow","Virginia","Stonewall Jackson","Cincinnati","5'8""","Guard","2","https://www.butlersports.com/sports/womens-basketball/roster/genesis-parker/10034","2021-22","IN","Big East","I","GUARD",,"GUARD","Graduate Student",0,"Stonewall Jackson","BRISTOW, VA","VA","USA"
87,"Butler",10042,"Alex Richard","Freshman","Avon","Ind","Avon",,"6'1""","F","20","https://www.butlersports.com/sports/womens-basketball/roster/alex-richard/10042","2021-22","IN","Big East","I","FORWARD",,"FORWARD","Freshman",0,"Avon","AVON, IND","IN","USA"
87,"Butler",10033,"Rosemarie Dumont","Sophomore","Québec City","Canada","Cegep de Sainte Foy",,"6'3""","F","22","https://www.butlersports.com/sports/womens-basketball/roster/rosemarie-dumont/10033","2021-22","IN","Big East","I","FORWARD",,"FORWARD","Sophomore",0,"Cegep de Sainte Foy","QUÉBEC CITY, CANADA",,"CANADA"
87,"Butler",10036,"Ellen Ross","Senior","Fort Wayne","Ind","Bishop Dwenger",,"5'11""","Forward","25","https://www.butlersports.com/sports/womens-basketball/roster/ellen-ross/10036","2021-22","IN","Big East","I","FORWARD",,"FORWARD","Senior",0,"Bishop Dwenger","FORT WAYNE, IND","IN","USA"
