"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","team_state","conference","division","height_ft","height_in","total_inches","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
199,"Tex. A&M-Commerce",4825,"Jordyn Beaty","Freshman","Woodville","Texas","Woodville HS",,"6'0""","F","30","https://www.lionathletics.com/sports/womens-basketball/roster/jordyn-beaty/4825","2020-21","TX","Southland","I",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Woodville HS","WOODVILLE, TEXAS","TX","USA"
199,"Tex. A&M-Commerce",4810,"Symmone James","Redshirt Freshman","McKinney","Texas","Boyd HS",,"6'2""","C","32","https://www.lionathletics.com/sports/womens-basketball/roster/symmone-james/4810","2020-21","TX","Southland","I",6,2,74,"CENTER",,"CENTER","Freshman",1,"Boyd HS","MCKINNEY, TEXAS","TX","USA"
199,"Tex. A&M-Commerce",4809,"Desirae Devine","Senior","Dallas","Texas","Franklin D. Roosevelt HS","McLennan CC","6'2""","F","34","https://www.lionathletics.com/sports/womens-basketball/roster/desirae-devine/4809","2020-21","TX","Southland","I",6,2,74,"FORWARD",,"FORWARD","Senior",0,"Franklin D. Roosevelt HS","DALLAS, TEXAS","TX","USA"
199,"Tex. A&M-Commerce",4822,"Ravae Payne","Senior","Pearland","Texas","Pearland HS","Texas A&M-Kingsville","5'5""","G","4","https://www.lionathletics.com/sports/womens-basketball/roster/ravae-payne/4822","2020-21","TX","Southland","I",5,5,65,"GUARD",,"GUARD","Senior",0,"Pearland HS","PEARLAND, TEXAS","TX","USA"
200,"Eastern Conn. St.",4280,"Cara McGettigan","Junior","Southbury","Connecticut","Pomperaug",,"5'9""","Guard","1","https://www.gowarriorathletics.com/sports/womens-basketball/roster/cara-mcgettigan/4280","2020-21","CT","Little East","III",5,9,69,"GUARD",,"GUARD","Junior",0,"Pomperaug","SOUTHBURY, CT","CT","USA"
200,"Eastern Conn. St.",4275,"Elayna Comella","Sophomore","Warwick","Rhode Island","La Salle Academy",,"5'9""","Guard","11","https://www.gowarriorathletics.com/sports/womens-basketball/roster/elayna-comella/4275","2020-21","CT","Little East","III",5,9,69,"GUARD",,"GUARD","Sophomore",0,"La Salle Academy","WARWICK, RI","RI","USA"
200,"Eastern Conn. St.",4274,"Martha Chatman","Senior","Meriden","Connecticut","O.H. Platt",,"5'8""","Guard","15","https://www.gowarriorathletics.com/sports/womens-basketball/roster/martha-chatman/4274","2020-21","CT","Little East","III",5,8,68,"GUARD",,"GUARD","Senior",0,"O.H. Platt","MERIDEN, CT","CT","USA"
200,"Eastern Conn. St.",4285,"Daria Fournier","First Year","Farmington","Connecticut","Farmington",,"5'5""","Guard","2","https://www.gowarriorathletics.com/sports/womens-basketball/roster/daria-fournier/4285","2020-21","CT","Little East","III",5,5,65,"GUARD",,"GUARD","Freshman",0,"Farmington","FARMINGTON, CT","CT","USA"
200,"Eastern Conn. St.",4279,"Kya Mayo","Sophomore","Middletown","Connecticut","Middletown",,"5'6""","Guard","21","https://www.gowarriorathletics.com/sports/womens-basketball/roster/kya-mayo/4279","2020-21","CT","Little East","III",5,6,66,"GUARD",,"GUARD","Sophomore",0,"Middletown","MIDDLETOWN, CT","CT","USA"
200,"Eastern Conn. St.",4277,"Emily Jeamel","Junior","Manchester","Connecticut","East Catholic",,"5'10""","Forward","22","https://www.gowarriorathletics.com/sports/womens-basketball/roster/emily-jeamel/4277","2020-21","CT","Little East","III",5,10,70,"FORWARD",,"FORWARD","Junior",0,"East Catholic","MANCHESTER, CT","CT","USA"
200,"Eastern Conn. St.",4278,"Julie Keckler","Senior","Trumbull","Connecticut","Trumbull",,"5'6""","Guard","23","https://www.gowarriorathletics.com/sports/womens-basketball/roster/julie-keckler/4278","2020-21","CT","Little East","III",5,6,66,"GUARD",,"GUARD","Senior",0,"Trumbull","TRUMBULL, CT","CT","USA"
200,"Eastern Conn. St.",4273,"Anna Barry","Senior","Andover","Connecticut","RHAM",,"6'0""","Forward","24","https://www.gowarriorathletics.com/sports/womens-basketball/roster/anna-barry/4273","2020-21","CT","Little East","III",6,0,72,"FORWARD",,"FORWARD","Senior",0,"RHAM","ANDOVER, CT","CT","USA"
200,"Eastern Conn. St.",4286,"Riley Griffin","First Year","Middleborough","Massachusetts","Middleborough",,"5'8""","Guard","25","https://www.gowarriorathletics.com/sports/womens-basketball/roster/riley-griffin/4286","2020-21","CT","Little East","III",5,8,68,"GUARD",,"GUARD","Freshman",0,"Middleborough","MIDDLEBOROUGH, MA","MA","USA"
200,"Eastern Conn. St.",4281,"Danielle O'Brien","Graduate Student","Rockland","Massachusetts","Rockland",,"5'5""","Guard","3","https://www.gowarriorathletics.com/sports/womens-basketball/roster/danielle-o-brien/4281","2020-21","CT","Little East","III",5,5,65,"GUARD",,"GUARD","Graduate Student",0,"Rockland","ROCKLAND, MA","MA","USA"
200,"Eastern Conn. St.",4276,"Mariah Dunn","Senior","Meriden","Connecticut","Ethel Walker",,"5'9""","Forward","30","https://www.gowarriorathletics.com/sports/womens-basketball/roster/mariah-dunn/4276","2020-21","CT","Little East","III",5,9,69,"FORWARD",,"FORWARD","Senior",0,"Ethel Walker","MERIDEN, CT","CT","USA"
200,"Eastern Conn. St.",4287,"Avery Stewart","First Year","Langdon","New Hampshire","Fall Mountain Regional",,"5'9""","Guard","32","https://www.gowarriorathletics.com/sports/womens-basketball/roster/avery-stewart/4287","2020-21","CT","Little East","III",5,9,69,"GUARD",,"GUARD","Freshman",0,"Fall Mountain Regional","LANGDON, NH","NH","USA"
200,"Eastern Conn. St.",4282,"Taylor Salato","Sophomore","East Haven","Connecticut","East Haven",,"6'0""","Forward","33","https://www.gowarriorathletics.com/sports/womens-basketball/roster/taylor-salato/4282","2020-21","CT","Little East","III",6,0,72,"FORWARD",,"FORWARD","Sophomore",0,"East Haven","EAST HAVEN, CT","CT","USA"
200,"Eastern Conn. St.",4288,"Savannah Striano","First Year","Weymouth","Massachusetts","Weymouth",,"6'4""","Center","34","https://www.gowarriorathletics.com/sports/womens-basketball/roster/savannah-striano/4288","2020-21","CT","Little East","III",6,4,76,"CENTER",,"CENTER","Freshman",0,"Weymouth","WEYMOUTH, MA","MA","USA"
200,"Eastern Conn. St.",4283,"Jaclyn Santella","Senior","Hebron","Connecticut","RHAM",,"5'3""","Guard","4","https://www.gowarriorathletics.com/sports/womens-basketball/roster/jaclyn-santella/4283","2020-21","CT","Little East","III",5,3,63,"GUARD",,"GUARD","Senior",0,"RHAM","HEBRON, CT","CT","USA"
200,"Eastern Conn. St.",4284,"Jenna Serrantino","Senior","Cromwell","Connecticut","Cromwell",,"5'8""","Guard","5","https://www.gowarriorathletics.com/sports/womens-basketball/roster/jenna-serrantino/4284","2020-21","CT","Little East","III",5,8,68,"GUARD",,"GUARD","Senior",0,"Cromwell","CROMWELL, CT","CT","USA"
201,"Eastern Illinois",7109,"Kira Arthofer","Junior","Bettendorf","Iowa","Pleasant Plains",,"5'8""","Guard","1","https://www.eiupanthers.com/sports/womens-basketball/roster/kira-arthofer/7109","2020-21","IL","OVC","I",5,8,68,"GUARD",,"GUARD","Junior",0,"Pleasant Plains","BETTENDORF, IOWA","IA","USA"
201,"Eastern Illinois",7114,"Karle Pace","Senior","Clarksville","Tenn","Rossview",,"5'8""","Guard","11","https://www.eiupanthers.com/sports/womens-basketball/roster/karle-pace/7114","2020-21","IL","OVC","I",5,8,68,"GUARD",,"GUARD","Senior",0,"Rossview","CLARKSVILLE, TENN","TN","USA"
201,"Eastern Illinois",7115,"Paige Schumann","Sophomore","Beaver Dam","Wis","Beaver Dam",,"5'8""","Guard","12","https://www.eiupanthers.com/sports/womens-basketball/roster/paige-schumann/7115","2020-21","IL","OVC","I",5,8,68,"GUARD",,"GUARD","Sophomore",0,"Beaver Dam","BEAVER DAM, WIS","WI","USA"
201,"Eastern Illinois",7112,"Grace McRae","Senior","Melbourne","Australia","Southern Pen",,"5'11""","Forward","14","https://www.eiupanthers.com/sports/womens-basketball/roster/grace-mcrae/7112","2020-21","IL","OVC","I",5,11,71,"FORWARD",,"FORWARD","Senior",0,"Southern Pen","MELBOURNE, AUSTRALIA",,"AUSTRALIA"
201,"Eastern Illinois",7117,"Taylor Steele","Senior","Highland","Ind","Highland",,"5'9""","Guard","15","https://www.eiupanthers.com/sports/womens-basketball/roster/taylor-steele/7117","2020-21","IL","OVC","I",5,9,69,"GUARD",,"GUARD","Senior",0,"Highland","HIGHLAND, IND","IN","USA"
201,"Eastern Illinois",7110,"Jordyn Hughes","Junior","Gurnee","Ill","Warren Township",,"5'8""","Guard","2","https://www.eiupanthers.com/sports/womens-basketball/roster/jordyn-hughes/7110","2020-21","IL","OVC","I",5,8,68,"GUARD",,"GUARD","Junior",0,"Warren Township","GURNEE, ILL","IL","USA"
201,"Eastern Illinois",7121,"Alana Vinson","Freshman","Indianapolis","Ind","Roncalli",,"5'11""","Guard","20","https://www.eiupanthers.com/sports/womens-basketball/roster/alana-vinson/7121","2020-21","IL","OVC","I",5,11,71,"GUARD",,"GUARD","Freshman",0,"Roncalli","INDIANAPOLIS, IND","IN","USA"
201,"Eastern Illinois",7122,"Haley Cameron","Freshman","Dayton","Tenn","Rhea County",,"6'0""","Forward","21","https://www.eiupanthers.com/sports/womens-basketball/roster/haley-cameron/7122","2020-21","IL","OVC","I",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Rhea County","DAYTON, TENN","TN","USA"
201,"Eastern Illinois",7119,"Lariah Washington","Sophomore","St. Cloud","Minn","Apollo",,"5'9""","Guard","22","https://www.eiupanthers.com/sports/womens-basketball/roster/lariah-washington/7119","2020-21","IL","OVC","I",5,9,69,"GUARD",,"GUARD","Sophomore",0,"Apollo","ST CLOUD, MINN","MN","USA"
201,"Eastern Illinois",7111,"Morgan Litwiller","Sophomore","Goshen","Ind","Northridge",,"5'11""","Forward","24","https://www.eiupanthers.com/sports/womens-basketball/roster/morgan-litwiller/7111","2020-21","IL","OVC","I",5,11,71,"FORWARD",,"FORWARD","Sophomore",0,"Northridge","GOSHEN, IND","IN","USA"
201,"Eastern Illinois",7113,"Briana Mishler","Redshirt Sophomore","Louisville","Kentucky","Eastern",,"5'9""","Guard","3","https://www.eiupanthers.com/sports/womens-basketball/roster/briana-mishler/7113","2020-21","IL","OVC","I",5,9,69,"GUARD",,"GUARD","Sophomore",1,"Eastern","LOUISVILLE, KY","KY","USA"
201,"Eastern Illinois",7123,"Parker Stafford","Freshman","Omaha","Neb","Marian",,"6'0""","Forward","32","https://www.eiupanthers.com/sports/womens-basketball/roster/parker-stafford/7123","2020-21","IL","OVC","I",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Marian","OMAHA, NEB","NE","USA"
201,"Eastern Illinois",7118,"Abby Wahl","Junior","Santa Claus","Ind","Heritage Hills",,"6'1""","Forward/Center","41","https://www.eiupanthers.com/sports/womens-basketball/roster/abby-wahl/7118","2020-21","IL","OVC","I",6,1,73,"FORWARD","CENTER","FORWARD/CENTER","Junior",0,"Heritage Hills","SANTA CLAUS, IND","IN","USA"
201,"Eastern Illinois",7120,"Jacqueline Maulucci","Freshman","Fishers","Ind","Hamilton Southeastern",,"5'8""","Guard","5","https://www.eiupanthers.com/sports/womens-basketball/roster/jacqueline-maulucci/7120","2020-21","IL","OVC","I",5,8,68,"GUARD",,"GUARD","Freshman",0,"Hamilton Southeastern","FISHERS, IND","IN","USA"
202,"Eastern Kentucky",8279,"Jayla Johnson","Senior","Dallas","Texas","Lincoln HS","Texas State","6'2""","Forward","00","https://www.ekusports.com/sports/womens-basketball/roster/jayla-johnson/8279","2020-21","KY","ASUN","I",6,2,74,"FORWARD",,"FORWARD","Senior",0,"Lincoln HS","DALLAS, TEXAS","TX","USA"
202,"Eastern Kentucky",8242,"Corriana Evans","Freshman","Griffin","Georgia","Spalding High School",,"5'11""","Guard/Forward","1","https://www.ekusports.com/sports/womens-basketball/roster/corriana-evans/8242","2020-21","KY","ASUN","I",5,11,71,"GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Spalding High School","GRIFFIN, GA","GA","USA"
202,"Eastern Kentucky",8234,"Kynnedy Azubike","Redshirt Junior","Columbus","Ohio",,,"5'10""","Guard","12","https://www.ekusports.com/sports/womens-basketball/roster/kynnedy-azubike/8234","2020-21","KY","ASUN","I",5,10,70,"GUARD",,"GUARD","Junior",1,,"COLUMBUS, OHIO","OH","USA"
202,"Eastern Kentucky",8235,"Bria Bass","Senior","Ellenwood","Georgia","Tucker High School",,"5'11""","Guard/Forward","15","https://www.ekusports.com/sports/womens-basketball/roster/bria-bass/8235","2020-21","KY","ASUN","I",5,11,71,"GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Tucker High School","ELLENWOOD, GA","GA","USA"
202,"Eastern Kentucky",8239,"Emma Hacker","Sophomore","Frenchburg","Kentucky","Menifee County High School",,"6'3""","Forward","20","https://www.ekusports.com/sports/womens-basketball/roster/emma-hacker/8239","2020-21","KY","ASUN","I",6,3,75,"FORWARD",,"FORWARD","Sophomore",0,"Menifee County High School","FRENCHBURG, KY","KY","USA"
202,"Eastern Kentucky",8240,"Anysa Jordan","Sophomore","Fairmont","WVa.","Fairmont Senior High School",,"6'1""","Forward","21","https://www.ekusports.com/sports/womens-basketball/roster/anysa-jordan/8240","2020-21","KY","ASUN","I",6,1,73,"FORWARD",,"FORWARD","Sophomore",0,"Fairmont Senior High School","FAIRMONT, WVA","WV","USA"
202,"Eastern Kentucky",8277,"Dafne Gianesini","Freshman","Reggio Emilia","Italy","Basket Academy Mirabello",,"5'10""","Forward","23","https://www.ekusports.com/sports/womens-basketball/roster/dafne-gianesini/8277","2020-21","KY","ASUN","I",5,10,70,"FORWARD",,"FORWARD","Freshman",0,"Basket Academy Mirabello","REGGIO EMILIA, ITALY",,"ITALY"
202,"Eastern Kentucky",8310,"Clara Rosini","Freshman","Trieste","Italy","Umana Reyer Venezia",,"5'10""","Guard","25","https://www.ekusports.com/sports/womens-basketball/roster/clara-rosini/8310","2020-21","KY","ASUN","I",5,10,70,"GUARD",,"GUARD","Freshman",0,"Umana Reyer Venezia","TRIESTE, ITALY",,"ITALY"
202,"Eastern Kentucky",8278,"Alice Recanati","Freshman","Bergamo","Italy","Team 86 Villasanta",,"5'9""","Guard","30","https://www.ekusports.com/sports/womens-basketball/roster/alice-recanati/8278","2020-21","KY","ASUN","I",5,9,69,"GUARD",,"GUARD","Freshman",0,"Team 86 Villasanta","BERGAMO, ITALY",,"ITALY"
202,"Eastern Kentucky",8238,"I'Liyah Green","Redshirt Senior","Louisville","Kentucky","Male HS","University of Cincinnati","6'2""","Center","35","https://www.ekusports.com/sports/womens-basketball/roster/i-liyah-green/8238","2020-21","KY","ASUN","I",6,2,74,"CENTER",,"CENTER","Senior",1,"Male HS","LOUISVILLE, KY","KY","USA"
202,"Eastern Kentucky",8510,"Georgia Baldwin","Freshman","Melbourne","Australia","Box Hill Senior Secondary College",,"6'0""","Guard/Forward","4","https://www.ekusports.com/sports/womens-basketball/roster/georgia-baldwin/8510","2020-21","KY","ASUN","I",6,0,72,"GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Box Hill Senior Secondary College","MELBOURNE, AUSTRALIA",,"AUSTRALIA"
202,"Eastern Kentucky",8243,"Amerah Steele","Freshman","London","Kentucky","South Laurel High School",,"5'9""","Guard","5","https://www.ekusports.com/sports/womens-basketball/roster/amerah-steele/8243","2020-21","KY","ASUN","I",5,9,69,"GUARD",,"GUARD","Freshman",0,"South Laurel High School","LONDON, KY","KY","USA"
202,"Eastern Kentucky",8244,"Kendall Wingler","Freshman","Brandenburg","Kentucky","Meade County High School",,"5'10""","Guard","55","https://www.ekusports.com/sports/womens-basketball/roster/kendall-wingler/8244","2020-21","KY","ASUN","I",5,10,70,"GUARD",,"GUARD","Freshman",0,"Meade County High School","BRANDENBURG, KY","KY","USA"
203,"East. Mennonite",,"Claiborne Poston","Fr.","Midlothian","Virginia","Millwood",,"5-2","G","0","https://www.emuroyals.com/sports/wbkb/2020-21/bios/poston_claiborne_ha6o","2020-21","VA","ODAC","III",5,2,62,"GUARD",,"GUARD","Freshman",0,"Millwood","MIDLOTHIAN, VA","VA","USA"
203,"East. Mennonite",,"Vanessa Gardiner","Fr.","Springfield","Virginia","John R. Lewis",,"5-7","G","1","https://www.emuroyals.com/sports/wbkb/2020-21/bios/gardiner_vanessa_m9t3","2020-21","VA","ODAC","III",5,7,67,"GUARD",,"GUARD","Freshman",0,"John R. Lewis","SPRINGFIELD, VA","VA","USA"
203,"East. Mennonite",,"Mya Wright","Fr.","Palmyra","Virginia","Fluvanna County",,"6-0","G/F","10","https://www.emuroyals.com/sports/wbkb/2020-21/bios/wright_mya_96ac","2020-21","VA","ODAC","III",6,0,72,"GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Fluvanna County","PALMYRA, VA","VA","USA"
203,"East. Mennonite",,"Tiffany Carey","So.","Bedford","Virginia","Jefferson Forest",,"5-3","G","11","https://www.emuroyals.com/sports/wbkb/2020-21/bios/carey_tiffany_2ns8","2020-21","VA","ODAC","III",5,3,63,"GUARD",,"GUARD","Sophomore",0,"Jefferson Forest","BEDFORD, VA","VA","USA"
203,"East. Mennonite",,"Laila Glymph","Fr.","Culpeper","Virginia","Culpeper County",,"5-9","G/F","13","https://www.emuroyals.com/sports/wbkb/2020-21/bios/glymph_laila_1hah","2020-21","VA","ODAC","III",5,9,69,"GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Culpeper County","CULPEPER, VA","VA","USA"
203,"East. Mennonite",,"Tatiana Ayala","Fr.","Stafford","Virginia","Saint John Paul the Great Catholic",,"5-2","G","15","https://www.emuroyals.com/sports/wbkb/2020-21/bios/ayala_tatiana_rmvq","2020-21","VA","ODAC","III",5,2,62,"GUARD",,"GUARD","Freshman",0,"Saint John Paul the Great Catholic","STAFFORD, VA","VA","USA"
203,"East. Mennonite",,"Emily McCombs","Sr.","Culpeper","Virginia","Eastern View",,"5-7","G","2","https://www.emuroyals.com/sports/wbkb/2020-21/bios/mccombs_emily_u41z","2020-21","VA","ODAC","III",5,7,67,"GUARD",,"GUARD","Senior",0,"Eastern View","CULPEPER, VA","VA","USA"
203,"East. Mennonite",,"Zebe Rhodes","Fr.","Hayes","Virginia","Gloucester",,"5-3","G","22","https://www.emuroyals.com/sports/wbkb/2020-21/bios/rhodes_zebe_lkfm","2020-21","VA","ODAC","III",5,3,63,"GUARD",,"GUARD","Freshman",0,"Gloucester","HAYES, VA","VA","USA"
203,"East. Mennonite",,"Constance Komara","Jr.","Harrisonburg","Virginia","Harrisonburg",,"5-10","F","3","https://www.emuroyals.com/sports/wbkb/2020-21/bios/komara_constance_1j1o","2020-21","VA","ODAC","III",5,10,70,"FORWARD",,"FORWARD","Junior",0,"Harrisonburg","HARRISONBURG, VA","VA","USA"
203,"East. Mennonite",,"Chyna Roberts","Jr.","Ashburn","Virginia","Broad Run",,"5-5","G","32","https://www.emuroyals.com/sports/wbkb/2020-21/bios/roberts_chyna_6rsu","2020-21","VA","ODAC","III",5,5,65,"GUARD",,"GUARD","Junior",0,"Broad Run","ASHBURN, VA","VA","USA"
203,"East. Mennonite",,"Kassidy Secrist","Fr.","Draper","Virginia","Pulaski County",,"5-9","G/F","4","https://www.emuroyals.com/sports/wbkb/2020-21/bios/secrist_kassidy_dyqf","2020-21","VA","ODAC","III",5,9,69,"GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Pulaski County","DRAPER, VA","VA","USA"
203,"East. Mennonite",,"May Wadman","So.","Purcellville","Virginia","Homeschool",,"5-9","F","51","https://www.emuroyals.com/sports/wbkb/2020-21/bios/wadman_may_tlfc","2020-21","VA","ODAC","III",5,9,69,"FORWARD",,"FORWARD","Sophomore",0,"Homeschool","PURCELLVILLE, VA","VA","USA"
204,"Eastern Michigan",13464,"Terrysha Banner","Junior","Surprise","Ariz","Valley Vista","Tennessee State","5'5""","Guard","0","https://www.emueagles.com/sports/womens-basketball/roster/terrysha-banner/13464","2020-21","MI","MAC","I",5,5,65,"GUARD",,"GUARD","Junior",0,"Valley Vista","SURPRISE, ARIZ","AZ","USA"
204,"Eastern Michigan",13465,"Kylee O'Hara","Junior","Ajax","Ontario","Henry Street","Florida International","6'0""","Forward","1","https://www.emueagles.com/sports/womens-basketball/roster/kylee-o-hara/13465","2020-21","MI","MAC","I",6,0,72,"FORWARD",,"FORWARD","Junior",0,"Henry Street","AJAX, ONTARIO",,"CANADA"
204,"Eastern Michigan",13203,"Areanna Combs","Redshirt Senior","Oklahoma City","Okla","Putnam City West","Oklahoma State","5'10""","Guard","10","https://www.emueagles.com/sports/womens-basketball/roster/areanna-combs/13203","2020-21","MI","MAC","I",5,10,70,"GUARD",,"GUARD","Senior",1,"Putnam City West","OKLAHOMA CITY, OKLA","OK","USA"
204,"Eastern Michigan",13467,"ZaNiya Nelson","Freshman","Oklahoma City","Okla","Putnam City West",,"5'11""","Guard","11","https://www.emueagles.com/sports/womens-basketball/roster/zaniya-nelson/13467","2020-21","MI","MAC","I",5,11,71,"GUARD",,"GUARD","Freshman",0,"Putnam City West","OKLAHOMA CITY, OKLA","OK","USA"
204,"Eastern Michigan",13208,"Natalia Pineda","Junior","Miami","Fla","John A. Ferguson",,"5'9""","Guard","14","https://www.emueagles.com/sports/womens-basketball/roster/natalia-pineda/13208","2020-21","MI","MAC","I",5,9,69,"GUARD",,"GUARD","Junior",0,"John A. Ferguson","MIAMI, FLA","FL","USA"
